Station_ID,Station_Name,Latitude,Longitude,Community_ID
1412,FIORAVANTI PIAZZA LIBER PARADISUS,44.50871348,11.34035332,6
15,STAZIONE CENTRALE - MATTEOTTI,44.50499342,11.34426605,1
1501,SAN LAZZARO POGGI,44.46818616,11.41473041,0
1502,SAN LAZZARO JUSSI,44.46908404,11.41283848,0
1503,CICOGNA FONDAZIONE CIRULLI,44.46378111,11.42644798,0
1504,CICOGNA FONDAZIONE CIRULLI,44.46509918,11.42307834,0
1505,SAN LAZZARO CIMITERO,44.46219254,11.43031753,0
1506,SAN LAZZARO CIMITERO,44.46247875,11.43011493,0
16,STAZIONE CENTRALE,44.50500553,11.34337106,9
1602,CASELLE GRAMSCI,44.47130518,11.4105334,0
1603,CASELLE GRAMSCI,44.47120695,11.41078866,0
1604,CASELLE SPERANZA,44.47362928,11.41352801,0
1605,CASELLE SPERANZA,44.47358781,11.41370625,0
1606,CASELLE CA` RICCHI,44.47611226,11.41584493,0
1607,CASELLE CA` RICCHI,44.47601614,11.41602643,0
1608,SAN LAZZARO STAZIONE,44.47842609,11.4158108,0
17,PORTA MASCARELLA,44.5017886,11.35450991,9
18,PORTA SAN DONATO,44.4975665,11.35652223,0
19,PORTA SAN DONATO,44.49912108,11.35666114,9
2,STAZIONE CENTRALE,44.50514374,11.34255876,3
20,PORTA SAN VITALE,44.49451777,11.35688755,0
2000,PORTA SAN VITALE (VIA MASSARENTI),44.49390682,11.35810889,3
2001,PORTA SAN VITALE,44.49372582,11.35837279,3
2002,OSPEDALE SANT`ORSOLA,44.49279834,11.36200243,3
2003,OSPEDALE SANT`ORSOLA,44.49282613,11.36152955,3
2004,OSPEDALE SANT`ORSOLA ALBERTONI,44.49232116,11.36415193,3
2005,OSPEDALE SANT`ORSOLA ALBERTONI,44.49217793,11.36424833,3
2006,MASSARENTI,44.49267403,11.36698835,3
2008,RIMESSE STAZIONE,44.49341153,11.37342856,3
2009,MASSARENTI,44.49269931,11.36833027,3
201,PIAZZA ALDROVANDI,44.49284909,11.35166835,2
2010,TRIACHINI,44.49299884,11.37040821,3
2011,RIMESSE STAZIONE,44.49330983,11.37377345,3
2013,PARCO,44.49319694,11.37600842,3
2014,PARCO,44.4932466,11.37681224,3
2017,MASSARENTI SOTTOVIA,44.49355702,11.38162548,3
2018,MASSARENTI SOTTOVIA,44.49369241,11.38128512,3
2019,GIAMBOLOGNA,44.49318452,11.38556038,3
2020,SANTA RITA,44.49350601,11.3831264,3
2021,TANGENZIALE SAN VITALE,44.4933262,11.38960113,3
2022,GIAMBOLOGNA,44.49328239,11.38588509,3
2025,PIAZZA DEI COLORI,44.49456442,11.39854377,3
2026,TANGENZIALE SAN VITALE,44.49363923,11.38988748,3
2028,PIAZZA DEI COLORI,44.49452436,11.39723672,3
2030,BARELLI,44.4948308,11.39979076,3
21,FILOPANTI,44.49546118,11.35708657,1
2101,PALAGI,44.49131579,11.36596638,2
2103,OSPEDALE MALPIGHI,44.48777934,11.36618962,2
2105,ZANOLINI - CASA DELLE DONNE,44.4971993,11.35937211,3
2106,ZANOLINI - CASA DELLE DONNE,44.4975101,11.35941609,2
2111,MASSARENTI,44.49224921,11.36762344,4
2112,PALAGI,44.4917379,11.36655808,4
2113,ARPA,44.4914655,11.36995147,4
2114,ARPA,44.49029285,11.37087629,4
2117,VERMIGLIA,44.49092065,11.37158638,4
2118,ARCOBALENO,44.48855537,11.37350112,4
2119,ARCOBALENO,44.48891024,11.37340155,4
2120,VETULONIA,44.48731258,11.37746898,4
2121,VETULONIA,44.48707449,11.37752745,4
2122,SPINA,44.48894154,11.37806158,4
2125,SPINA,44.48917809,11.37834709,4
2126,ISTITUTO MANFREDI TANARI,44.48924791,11.38632498,4
2127,ETRURIA,44.48960438,11.38048986,4
2128,MARX,44.48576087,11.38625505,4
2129,ISTITUTO MANFREDI TANARI,44.48881017,11.38726685,4
2130,ETRURIA,44.48963887,11.38031992,4
2133,MARX,44.48574764,11.38606235,4
22,PORTA MAGGIORE,44.49188037,11.35712682,3
2201,MASIA,44.49779851,11.36402354,4
2202,MASIA,44.49656024,11.36436969,4
2203,CIRENAICA,44.49583114,11.36431032,4
2204,CIRENAICA,44.49470431,11.36465467,4
2205,BENTIVOGLI,44.49321421,11.36469034,4
2301,CROCE DEL BIACCO,44.49058182,11.39903002,3
2302,CROCE DEL BIACCO,44.49049067,11.39884236,3
2303,MARTELLI,44.49263572,11.40041286,3
2304,MARTELLI,44.49276113,11.40033548,3
2448,LARGA STAZIONE,44.49872449,11.39429361,3
2451,LARGA,44.49514563,11.39235138,3
2452,LARGA,44.49498382,11.39201774,3
2453,CARROZZAIO,44.49917004,11.39574637,3
2454,CARROZZAIO,44.49897337,11.39584051,3
2455,CERAMISTA,44.49923631,11.39760128,3
2456,CERAMISTA,44.49906873,11.39700714,3
2457,LARGA STAZIONE,44.49817673,11.39412001,3
2459,CERODOLO,44.50224546,11.39949993,3
2460,CERODOLO,44.50223632,11.39939971,3
2461,ELETTRICISTA,44.50247377,11.40175391,3
2462,ELETTRICISTA,44.50253336,11.4017831,3
2463,FONDITORE,44.50186788,11.40471579,3
2464,FONDITORE,44.50198883,11.40463664,3
2467,FRESATORE,44.50093103,11.40765296,3
2468,FRESATORE,44.50104306,11.40762378,3
2469,MURATORE,44.50080149,11.41045824,3
2470,MURATORE,44.50091919,11.41032001,3
2472,ROTONDA ACQUA FRESCA,44.50358753,11.41318729,3
2476,ROTONDA NEGRONI,44.50186699,11.41863303,3
2477,ROTONDA ACQUA FRESCA,44.50429244,11.41260627,3
2479,VETRAIO,44.50503017,11.42150395,3
2482,INDUSTRIA,44.50474693,11.39492449,3
2485,INDUSTRIA,44.50488541,11.39476033,3
2486,CARPENTIERE,44.50430621,11.39125518,3
2487,CARPENTIERE,44.50451676,11.39146428,3
2488,PILASTRO VECCHIO,44.50755804,11.38834217,3
2491,INNOCENTI,44.49989703,11.39513071,3
2492,INNOCENTI,44.49993348,11.39502607,3
2493,ENZO FERRARI,44.50241025,11.39679821,3
2494,ENZO FERRARI,44.50246172,11.396625,3
2495,SCALO SAN DONATO,44.50790239,11.3966908,3
2496,SCALO SAN DONATO,44.50766111,11.39655196,3
2497,PIANETA,44.49677196,11.39128535,3
2498,SCUOLE SCANDELLARA,44.49667121,11.38478521,3
25,PORTA SAN VITALE,44.49285467,11.35737739,1
26,CARDUCCI,44.4866652,11.35776272,9
27,PORTA MAGGIORE,44.49096432,11.35763496,3
28,PORTA SANTO STEFANO,44.48467453,11.35525385,9
29,CARDUCCI,44.48822898,11.35791928,9
3,STAZIONE CENTRALE,44.50544812,11.34379295,9
30,GIARDINI MARGHERITA,44.48500519,11.35239757,9
30001,GRANAROLO FOGGIA NUOVA,44.53753819,11.4337605,3
30003,GRANAROLO DE ROSSI,44.55829624,11.45069742,3
30005,GRANAROLO HOTEL KING,44.54176823,11.44061229,3
30009,GRANAROLO MATTEUCCI,44.54632288,11.44362779,3
30013,GRANAROLO ROMA,44.55030276,11.44607264,3
30014,GRANAROLO ROMA,44.55163096,11.44672714,3
30017,GRANAROLO,44.5548561,11.44898478,3
30018,GRANAROLO,44.55456956,11.44858387,3
30021,GRANAROLO TARTARINI,44.55692102,11.45026926,3
30022,GRANAROLO TARTARINI,44.55754882,11.45054824,3
3003,MERCATO SAN DONATO,44.50279922,11.36294734,5
3004,SANT`EGIDIO,44.49917902,11.35935844,5
3006,MERCATO SAN DONATO,44.50290911,11.36288496,5
3007,SANT`EGIDIO,44.49904059,11.35951858,5
301,SFERISTERIO,44.50044908,11.34720661,0
3010,CENTRO ZANARDI,44.50394231,11.36695062,5
3012,SAN DONATO,44.50497647,11.37077431,5
3014,SIRENELLA,44.50607346,11.37338356,5
3015,SAN DONNINO,44.50943974,11.38038474,5
3017,CADRIANO BIVIO,44.51109765,11.38388282,5
3018,SAN DONNINO,44.50868222,11.37820957,5
3019,PIRANDELLO,44.51171743,11.38948797,5
302,SFERISTERIO,44.50069116,11.3467344,5
3020,CADRIANO BIVIO,44.51184256,11.38479632,5
3022,PIRANDELLO,44.5117616,11.38977049,3
3025,SVEVO,44.50844589,11.39452092,5
3026,PILASTRO,44.51042507,11.39590019,3
3027,DELEDDA,44.51010584,11.39992796,5
303,IRNERIO,44.4997928,11.34978799,5
304,IRNERIO,44.49999648,11.34954145,5
305,PORTA SAN DONATO,44.49842999,11.35514117,5
3051,BIVIO PILASTRO,44.51006636,11.38347047,3
3052,SALGARI,44.51434878,11.39006265,5
3053,PILASTRO VECCHIO,44.50787583,11.38942292,3
3054,NEGRI,44.51351226,11.3957995,5
3055,C.S. RECORD,44.50796414,11.3916808,3
3056,PILASTRO,44.51107229,11.39581271,5
3059,SVEVO,44.50818135,11.39530265,3
306,PORTA SAN DONATO,44.49891781,11.35377796,5
3074,PANZINI,44.50935826,11.39329942,5
3075,SIGHINOLFI,44.51109042,11.400761,3
3076,SIGHINOLFI,44.51122389,11.40155752,3
3101,BEROALDO,44.50225729,11.36667249,3
3102,GALEOTTI,44.50265888,11.36469728,3
3103,DUSE,44.50130267,11.36926602,3
3104,CAMPO SAVENA,44.50114055,11.36704554,3
3105,CALINDRI,44.50051911,11.37123352,3
3106,DUSE,44.50013874,11.3701772,3
3107,ARTIGIANO,44.50303752,11.36706457,5
3108,TERRAPIENO MONDO,44.4992831,11.37698842,3
3109,ANDREINI,44.50054617,11.3735051,3
3110,MONDO,44.49902521,11.37261633,3
3111,BEOLCO,44.50300955,11.37401629,3
3112,ANDREINI,44.50141693,11.37357033,3
3113,GIARDINO GINO CERVI,44.50512094,11.37241939,3
3114,BEOLCO,44.50300474,11.37376058,3
3115,MAGAZZARI,44.50389286,11.37230716,5
3116,TERRAPIENO,44.50080906,11.37852691,3
3118,GIARDINO GINO CERVI,44.50501144,11.37236786,3
3120,MAGAZZARI,44.50406701,11.37249071,3
3122,RISTORI,44.50213146,11.37200255,3
3131,NUOVA,44.49816702,11.37297458,9
3132,NUOVA,44.4983116,11.37305671,9
3133,STAZIONE SAN VITALE,44.49589352,11.37193504,9
3134,STAZIONE SAN VITALE,44.49594856,11.37215661,9
3151,CAVALCAVIA SAN DONATO,44.49940843,11.36031896,4
3152,CAVALCAVIA SAN DONATO,44.5003831,11.36167201,4
3153,ROSSI,44.49872286,11.36337616,4
3154,ROSSI,44.4987506,11.36287886,4
3161,MERCATO SAN DONATO,44.50208881,11.36334397,5
3165,LIBIA,44.49418425,11.36574834,3
32006,GRANAROLO SCUOLA MEDIA,44.5515947,11.44436184,3
32008,GRANAROLO DALLA CHIESA,44.55245249,11.44132422,3
3201,VESTRI,44.50708276,11.35744991,3
32010,VIADAGOLA CENTRO SPORTIVO,44.55374694,11.43709528,3
32014,VIADAGOLA,44.55460178,11.434303,3
3202,REPUBBLICA,44.50402216,11.36350468,3
32022,VIADAGOLA CHIESA,44.55636187,11.42913765,3
32026,CADRIANO ROMA,44.56156765,11.40927558,3
3203,LAVORO,44.50523139,11.35931256,3
32030,CADRIANO SCUOLE ELEMENTARI,44.55625474,11.40606273,3
32034,CADRIANO GANDOLFI,44.55171021,11.40141147,3
32038,CADRIANO,44.54962406,11.39947656,3
3204,RUGGERI,44.50489809,11.36068289,3
32042,CADRIANO MATTEOTTI,44.54749688,11.39802006,3
3205,PEZZANA,44.50393356,11.36060779,5
3206,NOVELLI,44.50663453,11.36106044,9
3208,LAVORO,44.50538159,11.35936816,3
3210,VESTRI,44.50677599,11.35800051,3
3212,DOPOLAVORO FERROVIARIO,44.50802935,11.35351289,3
3214,BIGARI,44.50838684,11.35131994,3
3216,CRETI,44.50974616,11.35006621,3
33,PORTA SANTO STEFANO,44.48498771,11.35711821,9
3301,CAVALCAVIA MASCARELLA,44.50689527,11.35511186,9
3302,CAVALCAVIA MASCARELLA,44.50716093,11.35510763,9
3303,STALINGRADO,44.50876671,11.35611902,9
3304,STALINGRADO,44.50915064,11.35602756,9
3305,STALINGRADO PARRI,44.51229817,11.35788044,9
3307,FIERA ALDO MORO,44.50859454,11.3628152,3
3308,STALINGRADO PARRI,44.5122206,11.35752268,9
3319,DOZZA,44.52889371,11.3670467,4
3320,DON GNOCCHI,44.52528694,11.36167417,4
3321,APOSAZZA,44.53335336,11.36777886,4
3322,PARCHEGGIO PARCO NORD,44.52721569,11.36466628,4
3326,DOZZA,44.52824853,11.3661695,4
3327,DON GNOCCHI,44.52598517,11.36289948,4
3328,APOSAZZA,44.53331563,11.36748156,4
3329,PARCHEGGIO PARCO NORD,44.52695472,11.36476976,4
3331,PARCHEGGIO COSTITUZIONE,44.51035371,11.359704,9
3335,FIERA PALAZZO CONGRESSI,44.51093344,11.36130706,9
3337,MONDO,44.49954884,11.37313993,9
3338,FIERA PALAZZO CONGRESSI,44.51196498,11.36128757,9
3339,SERENA,44.50816717,11.36081805,9
3340,FIERA PALAZZO CONGRESSI,44.51191994,11.36147917,9
3341,NOVELLI,44.50580812,11.36255003,5
3342,FIERA PALAZZO CONGRESSI,44.51175199,11.36160135,3
3343,NOVELLI,44.50547576,11.36330241,3
3345,FIERA PALAZZO CONGRESSI,44.51152147,11.36153856,9
3347,ZACCONI,44.50431138,11.36448187,3
3349,PARCO NORD,44.52696913,11.36586677,4
3351,ALDO MORO,44.50710477,11.36435661,3
3352,ALDO MORO,44.50737571,11.3642339,3
3353,VIALE FIERA,44.50857016,11.36936635,3
3354,VIALE FIERA,44.50752541,11.36778842,3
3356,FERRAVILLA,44.50716236,11.37058697,5
3370,CARCERE,44.53387687,11.36865805,4
3371,CARCERE,44.53331018,11.36942587,4
3372,GOMITO,44.53300742,11.37062026,4
34,PORTA CASTIGLIONE,44.48537356,11.34931878,9
35,GIARDINI MARGHERITA,44.48478373,11.35238632,9
3501,VIRGOLONE,44.51468275,11.3898058,3
3502,VIRGOLONE,44.51497614,11.39006314,3
3503,MENARINI,44.51872011,11.3976543,3
3504,MENARINI,44.51823819,11.39659566,3
3505,SAN SISTO,44.51997978,11.40057807,3
3506,SAN SISTO,44.52012456,11.4009442,3
3507,SAN DONATO 240-246,44.5229935,11.40759946,3
3509,PICCOLO COW BOY,44.52441574,11.41115161,3
3511,FRULLO (BIVIO),44.52754571,11.41780597,3
3513,QUARTO CENTRO,44.52993971,11.42205819,3
3517,QUARTO S.DONATO RISORGIMENTO,44.53153443,11.42472794,3
352,DON MINZONI - MAMBO,44.50294095,11.33654497,2
353,BOVI CAMPEGGI QUESTURA,44.50535103,11.33538015,2
354,BOVI CAMPEGGI QUESTURA,44.50551811,11.33524373,2
3543,ROTONDA BARONI,44.5152361,11.40118845,3
3544,ROTONDA BARONI,44.5153282,11.40162473,3
3545,CARNACINI,44.51574326,11.3986321,3
3547,FACOLTA` DI AGRARIA,44.51305659,11.40774842,3
3548,FACOLTA` DI AGRARIA,44.51355891,11.40660751,3
355,BOVI CAMPEGGI,44.50570992,11.33298428,2
3553,COMMERCIO ASSOCIATO,44.51764753,11.40178297,3
3554,FIORINI,44.51368852,11.42155049,3
356,BOVI CAMPEGGI,44.50600797,11.33186903,2
36,PARCHEGGIO STAVECO,44.4860236,11.34389094,9
37,PORTA CASTIGLIONE,44.48511543,11.34901133,9
38,PORTA SAN MAMOLO,44.48703256,11.33826117,9
4,STAZIONE CENTRALE,44.50504346,11.34311313,9
4001,SACRO CUORE,44.50857046,11.34666227,1
4002,SACRO CUORE,44.50854926,11.34648923,1
4003,PIAZZA DELL`UNITA`,44.51067636,11.3472713,3
4004,PIAZZA DELL`UNITA`,44.5106043,11.34708126,1
4007,PIAZZA DELL`UNITA`,44.51159728,11.34755204,1
4015,MATTEOTTI ALTA VELOCITA',44.50711308,11.3461748,4
4016,MATTEOTTI ALTA VELOCITA',44.50712273,11.34603366,4
4024,CASERME ROSSE,44.5257942,11.34872754,1
4026,CROCE COPERTA,44.5304546,11.35220892,1
4029,RONCAGLIO,44.53661853,11.35580995,1
4033,LIPPARINI,44.54065556,11.35638429,1
4035,COLOMBAROLA,44.54314891,11.35612853,1
4041,CORTICELLA,44.5461302,11.35646679,1
4043,BENTINI,44.54908437,11.35732003,1
4045,BENTINI SOTTOVIA,44.55303353,11.35365303,1
40501,PRIMO MAGGIO,44.55572003,11.35166375,1
40505,VILLA ZARRI,44.55955147,11.35626506,1
40509,FRABACCIA,44.56999571,11.36031238,1
40513,CASTEL MAGGIORE,44.57408868,11.36310247,1
40517,CASTEL MAGGIORE BONDANELLO,44.57699025,11.36519673,1
40521,CASTEL MAGGIORE TRANCHINA,44.58067877,11.36602261,1
40525,FUNO AGUCCHI,44.58679353,11.36871628,1
40529,FUNO,44.59115606,11.36843214,1
40531,FUNO PIAZZA RESISTENZA,44.59444432,11.36956505,1
4078,MARESCALCHI,44.54397393,11.35519331,1
4079,MARESCALCHI,44.54361964,11.35503329,1
4082,FONTI,44.54813272,11.35542011,1
4083,FONTI,44.54850952,11.35537488,1
4086,CORTICELLA,44.54610549,11.35524671,1
4088,ZANICHELLI,44.54777828,11.35747198,1
409,INDIPENDENZA NORD,44.50299103,11.34496538,1
4090,SANT`ANNA,44.54819701,11.36067947,1
4094,BYRON CENTOFIORI,44.54630701,11.36043624,1
4096,CORTICELLA STAZIONE,44.55191145,11.35428764,1
41,PARCHEGGIO STAVECO,44.48567008,11.34502274,9
4103,CRETI,44.51041843,11.35086383,3
4104,CRETI,44.51059405,11.35064208,3
4105,STALINGRADO,44.50984765,11.3551341,3
4106,STALINGRADO,44.5100027,11.35514585,3
4109,BIGARI,44.50891579,11.35079868,3
4111,DOPOLAVORO FERROVIARIO,44.50794551,11.35373258,3
4160,SOLARI,44.54070678,11.35723702,1
4162,TEGA,44.53652472,11.35711352,1
4164,PINARDI,44.53469376,11.35617147,1
42,ALDINI,44.48856371,11.33429559,9
42001,CASE OSTI,44.54857559,11.31818403,6
42002,CASE OSTI,44.54857236,11.31806587,6
42005,TREBBO PRONI,44.55349937,11.31837959,6
42006,TREBBO PRONI,44.5532788,11.31815837,6
42007,TREBBO RISORGIMENTO,44.55552925,11.32193213,6
42010,TREBBO RESISTENZA,44.55675188,11.3209373,6
42014,TREBBO CORTICELLA-COLLODI,44.55558115,11.32478915,6
4202,CARRACCI STAZIONE AV,44.50706693,11.34468492,6
4204,CASA DELLA SALUTE UFF COMUNALI,44.50785571,11.33901218,6
4205,CASE FERROVIERI,44.50847729,11.33488603,6
4206,CASE FERROVIERI,44.50832127,11.33538244,6
4209,CARRACCI,44.5089796,11.33109521,6
4210,CARRACCI,44.50881991,11.33160537,6
42521,TREBBO LAME-DON MINZONI,44.55685894,11.31802201,6
42522,TREBBO LAME-DON MINZONI,44.55699515,11.31796446,6
42525,TREBBO LAME-FOSCOLO,44.55717198,11.32158356,6
43,PORTA SAN MAMOLO,44.4861282,11.34085022,9
4301,FRANCESCHINI,44.51092451,11.35055158,4
4302,ZUCCA,44.51171761,11.34963829,4
4303,CIGNANI,44.51266939,11.35207727,4
4304,CIGNANI,44.51360161,11.35241045,4
4305,CASARALTA,44.51468292,11.3530988,4
4306,CASARALTA,44.51502404,11.35309209,4
4308,CASONI,44.51803583,11.35590763,4
4309,PASSAROTTI,44.5162218,11.35454482,4
